Id,imageUrl,annotation.0.centerX,annotation.0.centerY,annotation.0.width,annotation.0.height,annotation.0.classification,annotation.1.centerX,annotation.1.centerY,annotation.1.width,annotation.1.height,annotation.1.classification
39,AugData/100kmh/img1062.png,0.777972027972028,0.409965034965035,0.2902097902097900,0.3758741258741260,100kmh,,,,,
40,AugData/100kmh/img1063.png,0.7823426573426570,0.6022727272727270,0.3653846153846150,0.4947552447552450,100kmh,,,,,
41,AugData/100kmh/img1064.png,0.4125874125874130,0.5052447552447550,0.16783216783216800,0.30419580419580400,100kmh,,,,,
42,AugData/100kmh/img1065.png,0.20192307692307700,0.5061188811188810,0.22552447552447600,0.4737762237762240,100kmh,,,,,
43,AugData/100kmh/img1066.png,,,,,,,,,,
44,AugData/100kmh/img1067.png,0.854020979020979,0.28846153846153800,0.24650349650349700,0.3916083916083920,100kmh,,,,,
45,AugData/100kmh/img1068.png,,,,,,,,,,
46,AugData/100kmh/img1069.png,0.7945804195804200,0.2019230769230770,0.19405594405594400,0.35139860139860100,100kmh,,,,,
47,AugData/100kmh/img1070.png,0.5087412587412590,0.4755244755244760,0.22027972027972000,0.465034965034965,100kmh,,,,,
48,AugData/100kmh/img1071.png,0.5634948384948390,0.36538461538461500,0.6317515817515820,0.6853146853146850,100kmh,,,,,
49,AugData/100kmh/img1072.png,,,,,,,,,,
50,AugData/100kmh/img1073.png,0.5109478095238100,0.5174664126984120,0.5781043809523810,0.9058011428571430,100kmh,,,,,
51,AugData/100kmh/img1074.png,,,,,,,,,,
52,AugData/100kmh/img1075.png,,,,,,,,,,
53,AugData/100kmh/img1076.png,,,,,,,,,,
54,AugData/100kmh/img1077.png,,,,,,,,,,
55,AugData/100kmh/img1078.png,,,,,,,,,,
56,AugData/100kmh/img1079.png,,,,,,,,,,
57,AugData/100kmh/img1080.png,,,,,,,,,,
58,AugData/100kmh/img1081.png,,,,,,,,,,
59,AugData/100kmh/img1082.png,0.5722222222222220,0.4888888888888890,0.42063492063492100,0.5682539682539680,100kmh,,,,,
60,AugData/100kmh/img1083.png,,,,,,,,,,
61,AugData/100kmh/img1084.png,,,,,,,,,,
62,AugData/100kmh/img1085.png,,,,,,,,,,
63,AugData/100kmh/img11.png,,,,,,,,,,
64,AugData/100kmh/img12.png,,,,,,,,,,
65,AugData/100kmh/img13.png,,,,,,,,,,
66,AugData/100kmh/img14.png,0.3253968253968250,0.6563492063492060,0.18412698412698400,0.38888888888888900,100kmh,,,,,
67,AugData/100kmh/img15.png,0.7103174603174600,0.15555555555555600,0.24603174603174600,0.2857142857142860,100kmh,,,,,
68,AugData/100kmh/img1539.png,0.753968253968254,0.5365079365079370,0.16507936507936500,0.27619047619047600,100kmh,,,,,
69,AugData/100kmh/img1540.png,0.8134920634920640,0.32380952380952400,0.12857142857142900,0.23809523809523800,100kmh,,,,,
70,AugData/100kmh/img1541.png,,,,,,,,,,
71,AugData/100kmh/img1542.png,0.5682539682539680,0.584920634920635,0.1650793650793650,0.27777777777777800,100kmh,,,,,
72,AugData/100kmh/img1543.png,0.6507936507936510,0.6031746031746030,0.1428571428571430,0.20000000000000000,100kmh,,,,,
73,AugData/100kmh/img1544.png,0.8388888888888890,0.5952380952380950,0.1412698412698410,0.19365079365079400,100kmh,,,,,
74,AugData/100kmh/img1545.png,,,,,,,,,,
75,AugData/100kmh/img1546.png,,,,,,,,,,
76,AugData/100kmh/img1547.png,0.4992063492063490,0.473015873015873,0.20476190476190500,0.3746031746031750,100kmh,,,,,
77,AugData/100kmh/img1548.png,,,,,,,,,,
78,AugData/100kmh/img1549.png,,,,,,,,,,
79,AugData/100kmh/img1550.png,,,,,,,,,,
80,AugData/100kmh/img1551.png,,,,,,,,,,
81,AugData/100kmh/img1552.png,,,,,,,,,,
82,AugData/100kmh/img1553.png,0.3277777777777780,0.6714285714285720,0.19523809523809500,0.3873015873015870,100kmh,,,,,
83,AugData/100kmh/img1554.png,0.780952380952381,0.19285714285714300,0.17460317460317500,0.30952380952381000,100kmh,,,,,
84,AugData/100kmh/img1555.png,,,,,,,,,,
85,AugData/100kmh/img1556.png,,,,,,,,,,
86,AugData/100kmh/img1557.png,,,,,,,,,,
87,AugData/100kmh/img1558.png,,,,,,,,,,
88,AugData/100kmh/img1559.png,0.8761904761904760,0.49444444444444400,0.17460317460317500,0.20793650793650800,100kmh,,,,,
89,AugData/100kmh/img1560.png,0.21349206349206300,0.4722222222222220,0.20476190476190500,0.2746031746031750,100kmh,,,,,
90,AugData/100kmh/img1561.png,,,,,,,,,,
91,AugData/100kmh/img1562.png,,,,,,,,,,
92,AugData/100kmh/img1563.png,,,,,,,,,,
93,AugData/100kmh/img1564.png,,,,,,,,,,
94,AugData/100kmh/img1565.png,,,,,,,,,,
95,AugData/100kmh/img1566.png,,,,,,,,,,
96,AugData/100kmh/img1567.png,,,,,,,,,,
97,AugData/100kmh/img1568.png,,,,,,,,,,
98,AugData/100kmh/img1569.png,,,,,,,,,,
99,AugData/100kmh/img1570.png,,,,,,,,,,
100,AugData/100kmh/img1571.png,,,,,,,,,,
101,AugData/100kmh/img1572.png,,,,,,,,,,
102,AugData/100kmh/img1573.png,0.21666666666666700,0.7896825396825400,0.12857142857142900,0.19206349206349200,100kmh,,,,,
103,AugData/100kmh/img1574.png,0.17142857142857100,0.6246031746031750,0.2698412698412700,0.3952380952380950,100kmh,,,,,
104,AugData/100kmh/img1575.png,0.792063492063492,0.48571428571428600,0.2507936507936510,0.3873015873015870,100kmh,,,,,
105,AugData/100kmh/img1576.png,0.6984126984126980,0.7079365079365080,0.32698412698412700,0.5428571428571430,100kmh,,,,,
106,AugData/100kmh/img1577.png,0.4126984126984130,0.4992063492063490,0.15873015873015900,0.33809523809523800,100kmh,,,,,
107,AugData/100kmh/img1578.png,0.21031746031746000,0.4301587301587300,0.25873015873015900,0.48888888888888900,100kmh,,,,,
108,AugData/100kmh/img1579.png,,,,,,,,,,
109,AugData/100kmh/img1580.png,,,,,,,,,,
110,AugData/100kmh/img1581.png,,,,,,,,,,
111,AugData/100kmh/img1582.png,,,,,,,,,,
112,AugData/100kmh/img1583.png,0.5103174603174600,0.48571428571428600,0.23333333333333300,0.43809523809523800,100kmh,,,,,
113,AugData/100kmh/img1584.png,0.5595238095238100,0.3484126984126980,0.646031746031746,0.6206349206349210,100kmh,,,,,
114,AugData/100kmh/img1585.png,,,,,,,,,,
115,AugData/100kmh/img1586.png,0.4865079365079370,0.49444444444444400,0.3634920634920630,0.8682539682539680,100kmh,,,,,
116,AugData/100kmh/img1587.png,,,,,,,,,,
117,AugData/100kmh/img1588.png,,,,,,,,,,
118,AugData/100kmh/img1589.png,,,,,,,,,,
119,AugData/100kmh/img1590.png,,,,,,,,,,
120,AugData/100kmh/img1591.png,,,,,,,,,,
121,AugData/100kmh/img1592.png,,,,,,,,,,
122,AugData/100kmh/img1593.png,,,,,,,,,,
123,AugData/100kmh/img1594.png,,,,,,,,,,
124,AugData/100kmh/img1595.png,0.5634920634920640,0.5,0.3460317460317460,0.5619047619047620,100kmh,,,,,
125,AugData/100kmh/img1596.png,,,,,,,,,,
126,AugData/100kmh/img1597.png,,,,,,,,,,
127,AugData/100kmh/img1598.png,,,,,,,,,,
128,AugData/100kmh/img16.png,,,,,,,,,,
129,AugData/100kmh/img17.png,,,,,,,,,,
130,AugData/100kmh/img18.png,,,,,,,,,,
131,AugData/100kmh/img19.png,0.6777777777777780,0.28888888888888900,0.14920634920634900,0.2571428571428570,100kmh,,,,,
132,AugData/100kmh/img2.png,,,,,,,,,,
133,AugData/100kmh/img20.png,,,,,,,,,,
134,AugData/100kmh/img2052.png,,,,,,,,,,
135,AugData/100kmh/img2053.png,,,,,,,,,,
136,AugData/100kmh/img2054.png,,,,,,,,,,
137,AugData/100kmh/img2055.png,,,,,,,,,,
138,AugData/100kmh/img2056.png,,,,,,,,,,
139,AugData/100kmh/img2057.png,,,,,,,,,,
140,AugData/100kmh/img2058.png,,,,,,,,,,
141,AugData/100kmh/img2059.png,,,,,,,,,,
142,AugData/100kmh/img2060.png,0.4984126984126980,0.48730158730158700,0.2095238095238100,0.3904761904761910,100kmh,,,,,
143,AugData/100kmh/img2061.png,,,,,,,,,,
144,AugData/100kmh/img2062.png,,,,,,,,,,
145,AugData/100kmh/img2063.png,,,,,,,,,,
146,AugData/100kmh/img2064.png,,,,,,,,,,
147,AugData/100kmh/img2065.png,,,,,,,,,,
148,AugData/100kmh/img2066.png,0.3055555555555560,0.6412698412698410,0.24603174603174600,0.37460317460317500,100kmh,,,,,
149,AugData/100kmh/img2067.png,0.8206349206349210,0.2285714285714290,0.1682539682539680,0.326984126984127,100kmh,,,,,
150,AugData/100kmh/img2068.png,,,,,,,,,,
151,AugData/100kmh/img2069.png,,,,,,,,,,
152,AugData/100kmh/img2070.png,,,,,,,,,,
153,AugData/100kmh/img2071.png,0.7007936507936510,0.3015873015873020,0.14761904761904800,0.2507936507936510,100kmh,,,,,
154,AugData/100kmh/img2072.png,,,,,,,,,,
155,AugData/100kmh/img2073.png,,,,,,,,,,
156,AugData/100kmh/img2074.png,,,,,,,,,,
157,AugData/100kmh/img2075.png,,,,,,,,,,
158,AugData/100kmh/img2076.png,,,,,,,,,,
159,AugData/100kmh/img2077.png,,,,,,,,,,
160,AugData/100kmh/img2078.png,,,,,,,,,,
161,AugData/100kmh/img2079.png,,,,,,,,,,
162,AugData/100kmh/img2080.png,,,,,,,,,,
163,AugData/100kmh/img2081.png,,,,,,,,,,
164,AugData/100kmh/img2082.png,,,,,,,,,,
165,AugData/100kmh/img2083.png,,,,,,,,,,
166,AugData/100kmh/img2084.png,,,,,,,,,,
167,AugData/100kmh/img2085.png,0.33571428571428600,0.7206349206349210,0.20476190476190500,0.2317460317460320,100kmh,,,,,
168,AugData/100kmh/img2086.png,0.26587301587301600,0.8309523809523810,0.15396825396825400,0.19523809523809500,100kmh,,,,,
169,AugData/100kmh/img2087.png,0.21984126984127000,0.7198412698412700,0.2523809523809520,0.36031746031746000,100kmh,,,,,
170,AugData/100kmh/img2088.png,0.7928571428571430,0.45317460317460300,0.2142857142857140,0.3793650793650790,100kmh,,,,,
171,AugData/100kmh/img2089.png,0.7333333333333330,0.6698412698412700,0.24761904761904800,0.49841269841269800,100kmh,,,,,
172,AugData/100kmh/img2090.png,,,,,,,,,,
173,AugData/100kmh/img2091.png,0.21587301587301600,0.44365079365079400,0.2253968253968250,0.5,100kmh,,,,,
174,AugData/100kmh/img2092.png,,,,,,,,,,
175,AugData/100kmh/img2093.png,,,,,,,,,,
176,AugData/100kmh/img2094.png,,,,,,,,,,
177,AugData/100kmh/img2095.png,,,,,,,,,,
178,AugData/100kmh/img2096.png,,,,,,,,,,
179,AugData/100kmh/img2097.png,0.5563492063492060,0.3547619047619050,0.6873015873015870,0.665079365079365,100kmh,,,,,
180,AugData/100kmh/img2098.png,,,,,,,,,,
181,AugData/100kmh/img2099.png,0.49444444444444400,0.4888888888888890,0.37936507936507900,0.9492063492063490,100kmh,,,,,
182,AugData/100kmh/img21.png,0.21746031746031700,0.5349206349206350,0.19047619047619000,0.24126984126984100,100kmh,,,,,
183,AugData/100kmh/img2100.png,,,,,,,,,,
184,AugData/100kmh/img2101.png,,,,,,,,,,
185,AugData/100kmh/img2102.png,,,,,,,,,,
186,AugData/100kmh/img2103.png,,,,,,,,,,
187,AugData/100kmh/img2104.png,,,,,,,,,,
188,AugData/100kmh/img2105.png,,,,,,,,,,
189,AugData/100kmh/img2106.png,,,,,,,,,,
190,AugData/100kmh/img2107.png,,,,,,,,,,
191,AugData/100kmh/img2108.png,0.5880952380952380,0.5015873015873020,0.2714285714285710,0.5968253968253970,100kmh,,,,,
192,AugData/100kmh/img2109.png,,,,,,,,,,
193,AugData/100kmh/img2110.png,,,,,,,,,,
194,AugData/100kmh/img2111.png,,,,,,,,,,
195,AugData/100kmh/img22.png,,,,,,,,,,
196,AugData/100kmh/img23.png,,,,,,,,,,
197,AugData/100kmh/img24.png,,,,,,,,,,
198,AugData/100kmh/img25.png,,,,,,,,,,
199,AugData/100kmh/img2565.png,0.75,0.5531746031746030,0.16666666666666700,0.30634920634920600,100kmh,,,,,
200,AugData/100kmh/img2566.png,,,,,,,,,,
201,AugData/100kmh/img2567.png,,,,,,,,,,
202,AugData/100kmh/img2568.png,0.5952380952380950,0.5682539682539680,0.18095238095238100,0.26349206349206300,100kmh,,,,,
203,AugData/100kmh/img2569.png,,,,,,,,,,
204,AugData/100kmh/img2570.png,,,,,,,,,,
205,AugData/100kmh/img2571.png,,,,,,,,,,
206,AugData/100kmh/img2572.png,,,,,,,,,,
207,AugData/100kmh/img2573.png,0.5047619047619050,0.48571428571428600,0.20317460317460300,0.36507936507936500,100kmh,,,,,
208,AugData/100kmh/img2574.png,,,,,,,,,,
209,AugData/100kmh/img2575.png,,,,,,,,,,
210,AugData/100kmh/img2576.png,,,,,,,,,,
211,AugData/100kmh/img2577.png,,,,,,,,,,
212,AugData/100kmh/img2578.png,,,,,,,,,,
213,AugData/100kmh/img2579.png,0.3380952380952380,0.680952380952381,0.1904761904761910,0.3555555555555560,100kmh,,,,,
214,AugData/100kmh/img2580.png,0.7817460317460320,0.19682539682539700,0.1698412698412700,0.2920634920634920,100kmh,,,,,
215,AugData/100kmh/img2581.png,,,,,,,,,,
216,AugData/100kmh/img2582.png,,,,,,,,,,
217,AugData/100kmh/img2583.png,,,,,,,,,,
218,AugData/100kmh/img2584.png,0.7373015873015870,0.3388888888888890,0.15396825396825400,0.2587301587301590,100kmh,,,,,
219,AugData/100kmh/img2585.png,,,,,,,,,,
220,AugData/100kmh/img2586.png,0.23095238095238100,0.5412698412698410,0.17619047619047600,0.24444444444444400,100kmh,,,,,
221,AugData/100kmh/img2587.png,,,,,,,,,,
222,AugData/100kmh/img2588.png,,,,,,,,,,
223,AugData/100kmh/img2589.png,,,,,,,,,,
224,AugData/100kmh/img2590.png,,,,,,,,,,
225,AugData/100kmh/img2591.png,,,,,,,,,,
226,AugData/100kmh/img2592.png,,,,,,,,,,
227,AugData/100kmh/img2593.png,,,,,,,,,,
228,AugData/100kmh/img2594.png,,,,,,,,,,
229,AugData/100kmh/img2595.png,,,,,,,,,,
230,AugData/100kmh/img2596.png,,,,,,,,,,
231,AugData/100kmh/img2597.png,,,,,,,,,,
232,AugData/100kmh/img2598.png,0.33095238095238100,0.7134920634920630,0.14761904761904800,0.22698412698412700,100kmh,,,,,
233,AugData/100kmh/img2599.png,,,,,,,,,,
234,AugData/100kmh/img26.png,,,,,,,,,,
235,AugData/100kmh/img2600.png,0.19365079365079400,0.6730158730158730,0.19682539682539700,0.3555555555555560,100kmh,,,,,
236,AugData/100kmh/img2601.png,0.7761904761904760,0.4111111111111110,0.20952380952381000,0.34920634920634900,100kmh,,,,,
237,AugData/100kmh/img2602.png,0.7031746031746030,0.719047619047619,0.27301587301587300,0.4666666666666670,100kmh,,,,,
238,AugData/100kmh/img2603.png,,,,,,,,,,
239,AugData/100kmh/img2604.png,0.2103174603174600,0.5055555555555560,0.20793650793650800,0.4555555555555560,100kmh,,,,,
240,AugData/100kmh/img2605.png,,,,,,,,,,
241,AugData/100kmh/img2606.png,,,,,,,,,,
242,AugData/100kmh/img2607.png,,,,,,,,,,
243,AugData/100kmh/img2608.png,,,,,,,,,,
244,AugData/100kmh/img2609.png,0.5158730158730160,0.4809523809523810,0.19365079365079400,0.41904761904761900,100kmh,,,,,
245,AugData/100kmh/img2610.png,0.5809523809523810,0.37063492063492100,0.5301587301587300,0.6015873015873020,100kmh,,,,,
246,AugData/100kmh/img2611.png,,,,,,,,,,
247,AugData/100kmh/img2612.png,0.5079365079365080,0.5063492063492060,0.32698412698412700,1.0031746031746000,100kmh,,,,,
248,AugData/100kmh/img2613.png,,,,,,,,,,
249,AugData/100kmh/img2614.png,,,,,,,,,,
250,AugData/100kmh/img2615.png,,,,,,,,,,
251,AugData/100kmh/img2616.png,,,,,,,,,,
252,AugData/100kmh/img2617.png,,,,,,,,,,
253,AugData/100kmh/img2618.png,,,,,,,,,,
254,AugData/100kmh/img2619.png,,,,,,,,,,
255,AugData/100kmh/img2620.png,,,,,,,,,,
256,AugData/100kmh/img2621.png,0.5920634920634920,0.48412698412698400,0.4476190476190480,0.6190476190476190,100kmh,,,,,
257,AugData/100kmh/img2622.png,,,,,,,,,,
258,AugData/100kmh/img2623.png,,,,,,,,,,
259,AugData/100kmh/img2624.png,,,,,,,,,,
260,AugData/100kmh/img27.png,,,,,,,,,,
261,AugData/100kmh/img28.png,,,,,,,,,,
262,AugData/100kmh/img29.png,,,,,,,,,,
263,AugData/100kmh/img3.png,,,,,,,,,,
264,AugData/100kmh/img30.png,,,,,,,,,,
265,AugData/100kmh/img3078.png,0.7547619047619050,0.4571428571428570,0.2587301587301590,0.26666666666666700,100kmh,,,,,
266,AugData/100kmh/img3079.png,,,,,,,,,,
267,AugData/100kmh/img3080.png,,,,,,,,,,
268,AugData/100kmh/img3081.png,,,,,,,,,,
269,AugData/100kmh/img3082.png,,,,,,,,,,
270,AugData/100kmh/img3083.png,,,,,,,,,,
271,AugData/100kmh/img3084.png,,,,,,,,,,
272,AugData/100kmh/img3085.png,,,,,,,,,,
273,AugData/100kmh/img3086.png,0.48650793650793700,0.4912698412698410,0.24920634920634900,0.373015873015873,100kmh,,,,,
274,AugData/100kmh/img3087.png,,,,,,,,,,
275,AugData/100kmh/img3088.png,,,,,,,,,,
276,AugData/100kmh/img3089.png,,,,,,,,,,
277,AugData/100kmh/img3090.png,,,,,,,,,,
278,AugData/100kmh/img3091.png,,,,,,,,,,
279,AugData/100kmh/img3092.png,,,,,,,,,,
280,AugData/100kmh/img3093.png,,,,,,,,,,
281,AugData/100kmh/img3094.png,,,,,,,,,,
282,AugData/100kmh/img3095.png,,,,,,,,,,
283,AugData/100kmh/img3096.png,,,,,,,,,,
284,AugData/100kmh/img3097.png,,,,,,,,,,
285,AugData/100kmh/img3098.png,,,,,,,,,,
286,AugData/100kmh/img3099.png,,,,,,,,,,
287,AugData/100kmh/img31.png,,,,,,,,,,
288,AugData/100kmh/img3100.png,,,,,,,,,,
289,AugData/100kmh/img3101.png,,,,,,,,,,
290,AugData/100kmh/img3102.png,,,,,,,,,,
291,AugData/100kmh/img3103.png,,,,,,,,,,
292,AugData/100kmh/img3104.png,,,,,,,,,,
293,AugData/100kmh/img3105.png,,,,,,,,,,
294,AugData/100kmh/img3106.png,,,,,,,,,,
295,AugData/100kmh/img3107.png,,,,,,,,,,
296,AugData/100kmh/img3108.png,,,,,,,,,,
297,AugData/100kmh/img3109.png,,,,,,,,,,
298,AugData/100kmh/img3110.png,,,,,,,,,,
299,AugData/100kmh/img3111.png,0.28968253968254000,0.6722222222222220,0.1380952380952380,0.2396825396825400,100kmh,,,,,
300,AugData/100kmh/img3112.png,,,,,,,,,,
301,AugData/100kmh/img3113.png,,,,,,,,,,
302,AugData/100kmh/img3114.png,,,,,,,,,,
303,AugData/100kmh/img3115.png,,,,,,,,,,
304,AugData/100kmh/img3116.png,,,,,,,,,,
305,AugData/100kmh/img3117.png,,,,,,,,,,
306,AugData/100kmh/img3118.png,,,,,,,,,,
307,AugData/100kmh/img3119.png,,,,,,,,,,
308,AugData/100kmh/img3120.png,,,,,,,,,,
309,AugData/100kmh/img3121.png,,,,,,,,,,
310,AugData/100kmh/img3122.png,,,,,,,,,,
311,AugData/100kmh/img3123.png,0.5261904761904760,0.37777777777777800,0.7698412698412700,0.6888888888888890,100kmh,,,,,
312,AugData/100kmh/img3124.png,,,,,,,,,,
313,AugData/100kmh/img3125.png,0.46984126984127000,0.4976190476190480,0.4063492063492060,0.9888888888888890,100kmh,,,,,
314,AugData/100kmh/img3126.png,,,,,,,,,,
315,AugData/100kmh/img3127.png,,,,,,,,,,
316,AugData/100kmh/img3128.png,,,,,,,,,,
317,AugData/100kmh/img3129.png,,,,,,,,,,
318,AugData/100kmh/img3130.png,,,,,,,,,,
319,AugData/100kmh/img3131.png,,,,,,,,,,
320,AugData/100kmh/img3132.png,,,,,,,,,,
321,AugData/100kmh/img3133.png,,,,,,,,,,
322,AugData/100kmh/img3134.png,0.5865079365079360,0.4793650793650790,0.5158730158730160,0.6603174603174600,100kmh,,,,,
323,AugData/100kmh/img3135.png,,,,,,,,,,
324,AugData/100kmh/img3136.png,,,,,,,,,,
325,AugData/100kmh/img3137.png,,,,,,,,,,
326,AugData/100kmh/img32.png,,,,,,,,,,
327,AugData/100kmh/img33.png,,,,,,,,,,
328,AugData/100kmh/img34.png,,,,,,,,,,
329,AugData/100kmh/img35.png,,,,,,,,,,
330,AugData/100kmh/img3591.png,,,,,,,,,,
331,AugData/100kmh/img3592.png,,,,,,,,,,
332,AugData/100kmh/img3593.png,,,,,,,,,,
333,AugData/100kmh/img3594.png,,,,,,,,,,
334,AugData/100kmh/img3595.png,,,,,,,,,,
335,AugData/100kmh/img3596.png,,,,,,,,,,
336,AugData/100kmh/img3597.png,,,,,,,,,,
337,AugData/100kmh/img3598.png,,,,,,,,,,
338,AugData/100kmh/img3599.png,0.4904761904761910,0.48333333333333300,0.2412698412698410,0.38888888888888900,100kmh,,,,,
339,AugData/100kmh/img36.png,0.7849206349206350,0.39682539682539700,0.3126984126984130,0.40634920634920600,100kmh,,,,,
340,AugData/100kmh/img3600.png,,,,,,,,,,
341,AugData/100kmh/img3601.png,,,,,,,,,,
342,AugData/100kmh/img3602.png,,,,,,,,,,
343,AugData/100kmh/img3603.png,,,,,,,,,,
344,AugData/100kmh/img3604.png,,,,,,,,,,
345,AugData/100kmh/img3605.png,,,,,,,,,,
346,AugData/100kmh/img3606.png,0.7841269841269840,0.2,0.1777777777777780,0.30793650793650800,100kmh,,,,,
347,AugData/100kmh/img3607.png,,,,,,,,,,
348,AugData/100kmh/img3608.png,,,,,,,,,,
349,AugData/100kmh/img3609.png,,,,,,,,,,
350,AugData/100kmh/img3610.png,,,,,,,,,,
351,AugData/100kmh/img3611.png,,,,,,,,,,
352,AugData/100kmh/img3612.png,0.226984126984127,0.5,0.21904761904761900,0.3015873015873020,100kmh,,,,,
353,AugData/100kmh/img3613.png,,,,,,,,,,
354,AugData/100kmh/img3614.png,,,,,,,,,,
355,AugData/100kmh/img3615.png,,,,,,,,,,
356,AugData/100kmh/img3616.png,,,,,,,,,,
357,AugData/100kmh/img3617.png,,,,,,,,,,
358,AugData/100kmh/img3618.png,,,,,,,,,,
359,AugData/100kmh/img3619.png,,,,,,,,,,
360,AugData/100kmh/img3620.png,,,,,,,,,,
361,AugData/100kmh/img3621.png,,,,,,,,,,
362,AugData/100kmh/img3622.png,,,,,,,,,,
363,AugData/100kmh/img3623.png,,,,,,,,,,
364,AugData/100kmh/img3624.png,,,,,,,,,,
365,AugData/100kmh/img3625.png,,,,,,,,,,
366,AugData/100kmh/img3626.png,,,,,,,,,,
367,AugData/100kmh/img3627.png,,,,,,,,,,
368,AugData/100kmh/img3628.png,0.7547619047619050,0.6571428571428570,0.30634920634920600,0.48888888888888900,100kmh,,,,,
369,AugData/100kmh/img3629.png,,,,,,,,,,
370,AugData/100kmh/img3630.png,,,,,,,,,,
371,AugData/100kmh/img3631.png,,,,,,,,,,
372,AugData/100kmh/img3632.png,,,,,,,,,,
373,AugData/100kmh/img3633.png,,,,,,,,,,
374,AugData/100kmh/img3634.png,,,,,,,,,,
375,AugData/100kmh/img3635.png,0.5158730158730160,0.4753968253968250,0.22857142857142900,0.45238095238095200,100kmh,,,,,
376,AugData/100kmh/img3636.png,0.5555555555555560,0.37301587301587300,0.7206349206349210,0.6444444444444440,100kmh,,,,,
377,AugData/100kmh/img3637.png,,,,,,,,,,
378,AugData/100kmh/img3638.png,0.4650793650793650,0.4952380952380950,0.3873015873015870,0.9777777777777780,100kmh,,,,,
379,AugData/100kmh/img3639.png,,,,,,,,,,
380,AugData/100kmh/img3640.png,,,,,,,,,,
381,AugData/100kmh/img3641.png,,,,,,,,,,
382,AugData/100kmh/img3642.png,,,,,,,,,,
383,AugData/100kmh/img3643.png,,,,,,,,,,
384,AugData/100kmh/img3644.png,,,,,,,,,,
385,AugData/100kmh/img3645.png,,,,,,,,,,
386,AugData/100kmh/img3646.png,,,,,,,,,,
