Id,imageUrl,annotation.0.centerX,annotation.0.centerY,annotation.0.width,annotation.0.height,annotation.0.classification,annotation.1.centerX,annotation.1.centerY,annotation.1.width,annotation.1.height,annotation.1.classification
1713,AugData/KeepRight/img2261.png,0.55719794344473,0.508354755784062,0.155526992287918,0.230077120822622,keepRight,,,,,
3055,AugData/Stop/img3517.png,0.532407407407407,0.456172837151421,0.20679012345679,0.175925925925926,Stop,,,,,
2403,AugData/NoLeft/img1326.png,0.351024208566108,0.363749221716513,0.0912476722532589,0.130353817504655,NoLeft,,,,,
3606,AugData/30kmh/img3670.png,0.348765432098765,0.302623454435372,0.179012345679012,0.319444444444444,30kmh,,,,,
4358,AugData/ChildrenCrossing/img191.png,0.445216049382716,0.358179009990928,0.183641975308642,0.294753086419753,ChildrenCrossing,,,,,
1377,AugData/yield/img4093.png,0.55012853470437,0.418380462724936,0.143958868894602,0.212082262210797,yield,,,,,
531,AugData/100kmh/img570.png,,,,,,,,,,
611,AugData/60kmh/img143.png,,,,,,,,,,
2551,AugData/NoLeft/img2890.png,0.36219739292365,0.481998756167165,0.132216014897579,0.169459962756052,NoLeft,,,,,
2150,AugData/NoEntry/img2339.png,0.276536312849162,0.223153318550778,0.191806331471136,0.169459962756052,NoEntry,,,,,
3718,AugData/30kmh/img592.png,0.284722222222222,0.348148145793397,0.229938271604938,0.308641975308642,30kmh,,,,,
187,AugData/100kmh/img2104.png,,,,,,,,,,
2682,AugData/NoLeft/img4396.png,,,,,,,,,,
3453,AugData/30kmh/img2145.png,0.358796296296296,0.254783948262533,0.195987654320988,0.291666666666667,30kmh,,,,,
3730,AugData/30kmh/img603.png,0.287037037037037,0.516358022336607,0.203703703703704,0.225308641975309,30kmh,,,,,
3095,AugData/Stop/img3994.png,0.397376543209877,0.471604935916854,0.217592592592593,0.231481481481482,Stop,,,,,
3022,AugData/Stop/img3484.png,0.623456790123457,0.47469135566994,0.225308641975309,0.237654320987654,Stop,,,,,
1733,AugData/KeepRight/img228.png,0.305269922879177,0.406169665809769,0.20694087403599,0.259640102827764,keepRight,,,,,
2510,AugData/NoLeft/img2377.png,0.375232774674115,0.48479205225655,0.109869646182495,0.156424581005587,NoLeft,,,,,
4381,AugData/ChildrenCrossing/img2226.png,0.56712962962963,0.409876540855125,0.195987654320988,0.25,ChildrenCrossing,,,,,
3884,AugDataNoRight/img1910.png,0.720437017994859,0.546272493573265,0.199228791773779,0.169665809768638,noRight,,,,,
3511,AugData/30kmh/img2660.png,0.199074074074074,0.507870368015619,0.219135802469136,0.214506172839506,30kmh,,,,,
3777,AugData/30kmh/img82.png,0.371141975308642,0.199999997645249,0.205246913580247,0.305555555555556,30kmh,,,,,
4393,AugData/ChildrenCrossing/img2238.png,0.479938271604938,0.612037034682286,0.20679012345679,0.265432098765432,ChildrenCrossing,,,,,
2690,AugData/NoLeft/img4404.png,0.37243947858473,0.343265050394353,0.104283054003724,0.126629422718808,NoLeft,,,,,
631,AugData/60kmh/img1658.png,,,,,,,,,,
3142,AugData/Stop/img408.png,0.520061728395062,0.553395059373644,0.212962962962963,0.228395061728395,Stop,,,,,
2926,AugData/Stop/img2480.png,,,,,,,,,,
1845,AugData/KeepRight/img3293.png,0.325192802056555,0.412596401028278,0.167095115681234,0.200514138817481,keepRight,,,,,
4438,AugData/ChildrenCrossing/img2756.png,0.459104938271605,0.352006170484755,0.214506172839506,0.316358024691358,ChildrenCrossing,,,,,
987,AugData/yield/img1493.png,0.59961439588689,0.251928020565553,0.0784061696658098,0.0822622107969152,yield,,,,,
42,AugData/100kmh/img1065.png,0.201923076923077,0.506118881118881,0.225524475524476,0.473776223776224,100kmh,,,,,
2431,AugData/NoLeft/img1354.png,0.21415270018622,0.393544380003292,0.141527001862197,0.152700186219739,NoLeft,,,,,
1145,AugData/yield/img2535.png,0.353470437017995,0.409383033419023,0.133676092544987,0.170951156812339,yield,,,,,
272,AugData/100kmh/img3085.png,,,,,,,,,,
3272,AugData/Stop/img933.png,0.658950617283951,0.3643518494971,0.20679012345679,0.189814814814815,Stop,,,,,
3793,AugData/30kmh/img98.png,0.648148148148148,0.488580244558829,0.246913580246914,0.277777777777778,30kmh,,,,,
3945,AugDataNoRight/img2434.png,0.463367609254499,0.357969151670951,0.201799485861183,0.240359897172237,noRight,,,,,
548,AugData/60kmh/img1150.png,,,,,,,,,,
25,AugData/100kmh/img1048.png,,,,,,,,,,
3071,AugData/Stop/img396.png,0.402006172839506,0.56111110875636,0.16820987654321,0.191358024691358,Stop,,,,,
702,AugData/60kmh/img2198.png,,,,,,,,,,
1924,AugData/KeepRight/img3834.png,0.287275064267352,0.321979434447301,0.116966580976864,0.147814910025707,keepRight,,,,,
3409,AugData/30kmh/img1642.png,0.681327160493827,0.632098763077347,0.165123456790123,0.243827160493827,30kmh,,,,,
32,AugData/100kmh/img1055.png,,,,,,,,,,
4516,AugData/ChildrenCrossing/img3780.png,0.566358024691358,0.439969133447718,0.20679012345679,0.229938271604938,ChildrenCrossing,,,,,
957,AugData/yield/img1021.png,0.539203084832905,0.6073264781491,0.194087403598972,0.170951156812339,yield,,,,,
3064,AugData/Stop/img389.png,0.427469135802469,0.216975306287224,0.157407407407407,0.154320987654321,Stop,,,,,
2273,AugData/NoEntry/img3368.png,0.556797020484171,0.2957790168748,0.134078212290503,0.150837988826816,NoEntry,,,,,
1394,AugData/yield/img448.png,0.676735218508997,0.486503856041131,0.37146529562982,0.587403598971722,yield,,,,,
2908,AugData/Stop/img2462.png,0.385030864197531,0.585030861842779,0.242283950617284,0.229938271604938,Stop,,,,,
71,AugData/100kmh/img1542.png,0.568253968253968,0.584920634920635,0.165079365079365,0.277777777777778,100kmh,,,,,
2006,AugData/KeepRight/img736.png,0.571979434447301,0.477506426735219,0.136246786632391,0.165809768637532,keepRight,,,,,
3470,AugData/30kmh/img2162.png,0.506172839506173,0.329629627274878,0.148148148148148,0.191358024691358,30kmh,,,,,
777,AugData/60kmh/img3211.png,,,,,,,,,,
1271,AugData/yield/img3545.png,0.516709511568123,0.240359897172237,0.06426735218509,0.0925449871465296,yield,,,,,
750,AugData/60kmh/img2715.png,,,,,,,,,,
2153,AugData/NoEntry/img2342.png,0.515828677839851,0.281812536427873,0.100558659217877,0.152700186219739,NoEntry,,,,,
1536,AugData/yield/img961.png,0.712724935732648,0.510282776349614,0.361182519280206,0.601542416452442,yield,,,,,
3835,AugDataNoRight/img1398.png,0.22172236503856,0.40681233933162,0.230077120822622,0.204370179948586,noRight,,,,,
4198,AugDataNoRight/img846.png,0.61439588688946,0.166452442159383,0.110539845758355,0.096401028277635,noRight,,,,,
4143,AugDataNoRight/img3971.png,0.656169665809769,0.612467866323907,0.168380462724936,0.150385604113111,noRight,,,,,
4146,AugDataNoRight/img4436.png,0.234575835475578,0.40745501285347,0.155526992287918,0.15681233933162,noRight,,,,,
992,AugData/yield/img1498.png,0.440874035989717,0.206298200514139,0.115681233933162,0.165809768637532,yield,,,,,
3988,AugDataNoRight/img2940.png,0.59254498714653,0.354755784061697,0.133676092544987,0.131105398457584,noRight,,,,,
4356,AugData/ChildrenCrossing/img189.png,0.557098765432099,0.429938269250187,0.25,0.225308641975309,ChildrenCrossing,,,,,
3330,AugData/30kmh/img1110.png,0.359567901234568,0.476234565546483,0.126543209876543,0.132716049382716,30kmh,,,,,
3666,AugData/30kmh/img4187.png,0.274691358024691,0.426080244558829,0.265432098765432,0.257716049382716,30kmh,,,,,
4282,AugData/ChildrenCrossing/img1221.png,0.443672839506173,0.552623454435372,0.229938271604938,0.273148148148148,ChildrenCrossing,,,,,
2823,AugData/Stop/img1923.png,0.384259259259259,0.541049380361298,0.182098765432099,0.203703703703704,Stop,,,,,
2796,AugData/Stop/img1442.png,0.649691358024691,0.249382713694631,0.20679012345679,0.237654320987654,Stop,,,,,
1997,AugData/KeepRight/img727.png,0.187017994858612,0.400385604113111,0.191516709511568,0.237789203084833,keepRight,,,,,
1240,AugData/yield/img3072.png,0.476221079691517,0.389460154241645,0.163239074550128,0.182519280205656,yield,,,,,
2744,AugData/NoLeft/img826.png,0.524208566108007,0.183116074602919,0.0912476722532588,0.0819366852886406,NoLeft,,,,,
2774,AugData/Stop/img1420.png,0.416666666666667,0.37361110875636,0.240740740740741,0.24537037037037,Stop,,,,,
3002,AugData/Stop/img3464.png,,,,,,,,,,
1130,AugData/yield/img2520.png,0.152313624678663,0.318766066838046,0.057840616966581,0.0668380462724936,yield,0.667737789203085,0.215295629820051,0.0526992287917738,0.070694087403599,yield
428,AugData/100kmh/img4135.png,,,,,,,,,,
2837,AugData/Stop/img1937.png,0.762345679012346,0.629012343324261,0.25,0.231481481481482,Stop,,,,,
380,AugData/100kmh/img3640.png,,,,,,,,,,
53,AugData/100kmh/img1076.png,,,,,,,,,,
436,AugData/100kmh/img4143.png,,,,,,,,,,
2981,AugData/Stop/img2989.png,0.273148148148148,0.328086417398335,0.228395061728395,0.265432098765432,Stop,,,,,
4433,AugData/ChildrenCrossing/img2751.png,0.47608024691358,0.605864195176113,0.223765432098765,0.265432098765432,ChildrenCrossing,,,,,
2195,AugData/NoEntry/img2825.png,0.284916201117318,0.266914957284483,0.0931098696461825,0.141527001862197,NoEntry,,,,,
1468,AugData/yield/img4607.png,0.483933161953728,0.702442159383033,0.152956298200514,0.186375321336761,yield,,,,,
4420,AugData/ChildrenCrossing/img2738.png,0.548611111111111,0.437654318632903,0.266975308641975,0.262345679012346,ChildrenCrossing,,,,,
477,AugData/100kmh/img521.png,,,,,,,,,,
2071,AugData/NoEntry/img1314.png,0.0800744878957169,0.264121661195098,0.0558659217877095,0.0986964618249535,NoEntry,0.888268156424581,0.492240841828245,0.0707635009310987,0.0893854748603353,NoEntry
760,AugData/60kmh/img3194.png,,,,,,,,,,
4357,AugData/ChildrenCrossing/img190.png,0.551697530864198,0.509413577892162,0.25462962962963,0.273148148148148,ChildrenCrossing,,,,,
1771,AugData/KeepRight/img243.png,0.253856041131105,0.348971722365039,0.101542416452442,0.137532133676093,keepRight,,,,,
3948,AugDataNoRight/img2899.png,0.726221079691517,0.762853470437018,0.233933161953728,0.230077120822622,noRight,,,,,
2722,AugData/NoLeft/img804.png,0.635940409683427,0.309745497321727,0.0577281191806331,0.0893854748603352,NoLeft,,,,,
3148,AugData/Stop/img414.png,0.707561728395062,0.624382713694631,0.257716049382716,0.265432098765432,Stop,,,,,
1754,AugData/KeepRight/img2299.png,0.11439588688946,0.710796915167095,0.138817480719794,0.15681233933162,keepRight,,,,,
654,AugData/60kmh/img1681.png,,,,,,,,,,
142,AugData/100kmh/img2060.png,0.498412698412698,0.487301587301587,0.20952380952381,0.390476190476191,100kmh,,,,,
2408,AugData/NoLeft/img1331.png,0.384543761638734,0.294847918178338,0.0726256983240223,0.104283054003724,NoLeft,,,,,
546,AugData/60kmh/img1148.png,,,,,,,,,,
1506,AugData/yield/img489.png,0.706298200514139,0.483290488431877,0.188946015424164,0.182519280205656,yield,,,,,
1545,AugData/yield/img970.png,0.165167095115681,0.429948586118252,0.070694087403599,0.0861182519280206,yield,,,,,
1730,AugData/KeepRight/img2277.png,0.545629820051414,0.477506426735219,0.145244215938303,0.204370179948586,keepRight,,,,,
1843,AugData/KeepRight/img3291.png,0.195372750642674,0.466580976863753,0.182519280205656,0.233933161953728,keepRight,,,,,
1838,AugData/KeepRight/img3286.png,0.502570694087404,0.411311053984576,0.15681233933162,0.19280205655527,keepRight,,,,,
1835,AugData/KeepRight/img3283.png,0.431876606683805,0.523136246786632,0.123393316195373,0.182519280205656,keepRight,,,,,
1947,AugData/KeepRight/img4319.png,0.332904884318766,0.402956298200514,0.177377892030848,0.224935732647815,keepRight,,,,,
2805,AugData/Stop/img1451.png,0.267746913580247,0.270987651966236,0.239197530864198,0.256172839506173,Stop,,,,,
1950,AugData/KeepRight/img4322.png,0.642030848329049,0.160025706940874,0.204370179948586,0.276349614395887,keepRight,,,,,
3856,AugDataNoRight/img1882.png,0.410668380462725,0.230077120822622,0.163239074550129,0.159383033419023,noRight,,,,,
4272,AugData/ChildrenCrossing/img1211.png,0.338734567901235,0.22006172604031,0.300925925925926,0.308641975308642,ChildrenCrossing,,,,,
2613,AugData/NoLeft/img3383.png,0.323091247672253,0.335816260822658,0.0986964618249535,0.104283054003724,NoLeft,,,,,
4221,AugDataNoRight/img870.png,0.539845758354756,0.493573264781491,0.136246786632391,0.115681233933162,noRight,,,,,
2025,AugData/KeepRight/img755.png,0.680591259640103,0.2853470437018,0.276349614395887,0.264781491002571,keepRight,,,,,
2653,AugData/NoLeft/img3895.png,0.38268156424581,0.108628178885973,0.150837988826816,0.13780260707635,NoLeft,,,,,
4546,AugData/ChildrenCrossing/img4283.png,0.310185185185185,0.546450614929199,0.225308641975309,0.199074074074074,ChildrenCrossing,,,,,
762,AugData/60kmh/img3196.png,,,,,,,,,,
1335,AugData/yield/img4051.png,0.67866323907455,0.51413881748072,0.0848329048843187,0.105398457583548,yield,,,,,
2385,AugData/NoEntry/img795.png,0.270018621973929,0.286468029910182,0.163873370577281,0.139664804469274,NoEntry,,,,,
1004,AugData/yield/img1510.png,0.48586118251928,0.748071979434447,0.190231362467866,0.244215938303342,yield,,,,,
4112,AugDataNoRight/img3940.png,0.687017994858612,0.296915167095116,0.140102827763496,0.154241645244216,noRight,,,,,
1159,AugData/yield/img2549.png,0.251928020565553,0.557840616966581,0.174807197943445,0.177377892030848,yield,,,,,
2128,AugData/NoEntry/img2317.png,0.378957169459963,0.430788327861765,0.109869646182495,0.130353817504655,NoEntry,,,,,
3538,AugData/30kmh/img3145.png,0.249228395061728,0.68148147912673,0.214506172839506,0.287037037037037,30kmh,,,,,
2255,AugData/NoEntry/img3350.png,0.502793296089386,0.497827434007016,0.119180633147114,0.115456238361266,NoEntry,,,,,
3941,AugDataNoRight/img2430.png,0.370822622107969,0.311696658097686,0.214652956298201,0.248071979434447,noRight,,,,,
114,AugData/100kmh/img1585.png,,,,,,,,,,
1673,AugData/KeepRight/img1786.png,0.203727506426735,0.832904884318766,0.119537275064267,0.159383033419023,keepRight,,,,,
1107,AugData/yield/img2497.png,0.183161953727506,0.304627249357326,0.070694087403599,0.105398457583548,yield,,,,,
3461,AugData/30kmh/img2153.png,0.625,0.689969133447718,0.287037037037037,0.319444444444444,30kmh,,,,,
2910,AugData/Stop/img2464.png,0.66358024691358,0.168364195176113,0.225308641975309,0.226851851851852,Stop,,,,,
2452,AugData/NoLeft/img1847.png,0.276536312849162,0.306952201232342,0.0763500931098697,0.0763500931098696,NoLeft,,,,,
255,AugData/100kmh/img2620.png,,,,,,,,,,
3099,AugData/Stop/img3998.png,0.272376543209877,0.43148147912673,0.276234567901235,0.234567901234568,Stop,,,,,
2945,AugData/Stop/img2953.png,0.404320987654321,0.533333330978582,0.240740740740741,0.280864197530864,Stop,,,,,
3015,AugData/Stop/img3477.png,0.505401234567901,0.419135800114384,0.199074074074074,0.237654320987654,Stop,,,,,
3581,AugData/30kmh/img3188.png,0.478395061728395,0.3643518494971,0.141975308641975,0.239197530864198,30kmh,,,,,
282,AugData/100kmh/img3095.png,,,,,,,,,,
3340,AugData/30kmh/img112.png,0.67283950617284,0.375154318632903,0.203703703703704,0.229938271604938,30kmh,,,,,
2645,AugData/NoLeft/img3887.png,0.18342644320298,0.296710115571262,0.0763500931098696,0.0968342644320298,NoLeft,,,,,
2825,AugData/Stop/img1925.png,,,,,,,,,,
3332,AugData/30kmh/img1112.png,0.594135802469136,0.295679009990928,0.212962962962963,0.203703703703704,30kmh,,,,,
2944,AugData/Stop/img2952.png,0.242283950617284,0.18148147912673,0.203703703703704,0.20679012345679,Stop,,,,,
6,AugData/100kmh/img1029.png,0.55952380952381,0.613492063492064,0.188888888888889,0.293650793650794,100kmh,,,,,
2337,AugData/NoEntry/img4378.png,0.40316573556797,0.270639352070331,0.068901303538175,0.0782122905027933,NoEntry,,,,,
3957,AugDataNoRight/img2909.png,0.190231362467866,0.636889460154242,0.200514138817481,0.209511568123393,noRight,,,,,
953,AugData/yield/img1017.png,0.381748071979434,0.841259640102828,0.167095115681234,0.181233933161954,yield,,,,,
4213,AugDataNoRight/img862.png,0.723007712082262,0.332904884318766,0.134961439588689,0.16452442159383,noRight,,,,,
4299,AugData/ChildrenCrossing/img1700.png,0.3125,0.476234565546483,0.25462962962963,0.234567901234568,ChildrenCrossing,,,,,
2140,AugData/NoEntry/img2329.png,0.443202979515829,0.284605832517258,0.163873370577281,0.154562383612663,NoEntry,,,,,
2142,AugData/NoEntry/img2331.png,0.452513966480447,0.808814398625266,0.152700186219739,0.189944134078212,NoEntry,,,,,
2127,AugData/NoEntry/img2316.png,0.375232774674115,0.373991307377593,0.135940409683426,0.173184357541899,NoEntry,,,,,
3943,AugDataNoRight/img2432.png,0.694730077120823,0.542416452442159,0.183804627249357,0.143958868894602,noRight,,,,,
3778,AugData/30kmh/img83.png,0.263117283950617,0.490895059373644,0.208333333333333,0.195987654320988,30kmh,,,,,
381,AugData/100kmh/img3641.png,,,,,,,,,,
3042,AugData/Stop/img3504.png,0.363425925925926,0.723148145793397,0.195987654320988,0.222222222222222,Stop,,,,,
761,AugData/60kmh/img3195.png,,,,,,,,,,
763,AugData/60kmh/img3197.png,,,,,,,,,,
3296,AugData/30kmh/img102.png,0.630401234567901,0.237808639620557,0.217592592592593,0.337962962962963,30kmh,,,,,
1631,AugData/KeepRight/img1744.png,0.447943444730077,0.557840616966581,0.132390745501285,0.190231362467866,keepRight,,,,,
2173,AugData/NoEntry/img270.png,0.274674115456238,0.398199873485601,0.15828677839851,0.169459962756052,NoEntry,,,,,
1096,AugData/yield/img2044.png,0.329691516709512,0.580976863753213,0.173521850899743,0.159383033419023,yield,,,,,
3010,AugData/Stop/img3472.png,0.458333333333333,0.348919750731668,0.203703703703704,0.270061728395062,Stop,,,,,
3018,AugData/Stop/img3480.png,0.597993827160494,0.578086417398335,0.260802469135802,0.246913580246914,Stop,,,,,
2733,AugData/NoLeft/img815.png,,,,,,,,,,
2312,AugData/NoEntry/img3880.png,0.379888268156425,0.283674733820796,0.0893854748603352,0.119180633147114,NoEntry,,,,,
1901,AugData/KeepRight/img3811.png,0.210154241645244,0.594473007712082,0.17866323907455,0.219794344473008,keepRight,,,,,
1646,AugData/KeepRight/img1759.png,0.209511568123393,0.597043701799486,0.185089974293059,0.212082262210797,keepRight,,,,,
3356,AugData/30kmh/img1134.png,0.561728395061728,0.788734565546483,0.160493827160494,0.236111111111111,30kmh,,,,,
1820,AugData/KeepRight/img2806.png,0.491645244215938,0.428020565552699,0.155526992287918,0.208226221079692,keepRight,,,,,
127,AugData/100kmh/img1598.png,,,,,,,,,,
3595,AugData/30kmh/img3659.png,0.321759259259259,0.53256172604031,0.208333333333333,0.25462962962963,30kmh,,,,,
4027,AugDataNoRight/img3431.png,0.74293059125964,0.5353470437018,0.174807197943445,0.129820051413882,noRight,,,,,
3566,AugData/30kmh/img3173.png,0.209104938271605,0.553395059373644,0.233024691358025,0.231481481481482,30kmh,,,,,
1916,AugData/KeepRight/img3826.png,0.56426735218509,0.412596401028278,0.182519280205656,0.249357326478149,keepRight,,,,,
4230,AugDataNoRight/img879.png,0.258997429305913,0.182519280205656,0.165809768637532,0.174807197943445,noRight,,,,,
1768,AugData/KeepRight/img240.png,0.64974293059126,0.464652956298201,0.219794344473008,0.24293059125964,keepRight,,,,,
2278,AugData/NoEntry/img3846.png,0.662942271880819,0.406579761753757,0.115456238361266,0.074487895716946,NoEntry,,,,,
76,AugData/100kmh/img1547.png,0.499206349206349,0.473015873015873,0.204761904761905,0.374603174603175,100kmh,,,,,
4135,AugDataNoRight/img3963.png,0.210154241645244,0.542416452442159,0.232647814910026,0.190231362467866,noRight,,,,,
193,AugData/100kmh/img2110.png,,,,,,,,,,
3040,AugData/Stop/img3502.png,0.229166666666667,0.400617281595866,0.25462962962963,0.231481481481482,Stop,,,,,
202,AugData/100kmh/img2568.png,0.595238095238095,0.568253968253968,0.180952380952381,0.263492063492063,100kmh,,,,,
3762,AugData/30kmh/img67.png,0.327160493827161,0.756327158139076,0.280864197530864,0.285493827160494,30kmh,,,,,
3088,AugData/Stop/img3988.png,0.604938271604938,0.425308639620557,0.188271604938272,0.16358024691358,Stop,,,,,
4308,AugData/ChildrenCrossing/img1709.png,0.307098765432099,0.233950614929199,0.234567901234568,0.348765432098765,ChildrenCrossing,,,,,
4461,AugData/ChildrenCrossing/img3252.png,0.575617283950617,0.423765429744014,0.169753086419753,0.283950617283951,ChildrenCrossing,,,,,
1263,AugData/yield/img3537.png,0.974935732647815,0.658097686375321,0.0449871465295629,0.0822622107969152,yield,,,,,
3355,AugData/30kmh/img1133.png,0.46141975308642,0.299537034682286,0.145061728395062,0.266975308641975,30kmh,,,,,
1402,AugData/yield/img4547.png,0.404884318766067,0.341902313624679,0.133676092544987,0.223650385604113,yield,,,,,
3520,AugData/30kmh/img2669.png,0.477623456790123,0.637499997645249,0.155864197530864,0.242283950617284,30kmh,,,,,
1036,AugData/yield/img1984.png,0.296272493573265,0.197943444730077,0.0861182519280206,0.113110539845758,yield,,,,,
1228,AugData/yield/img3060.png,0.55012853470437,0.497429305912596,0.151670951156812,0.154241645244216,yield,,,,,
3310,AugData/30kmh/img1092.png,0.624228395061728,0.715432096410681,0.146604938271605,0.265432098765432,30kmh,,,,,
1879,AugData/KeepRight/img3327.png,0.333547557840617,0.289845758354756,0.0886889460154242,0.134961439588689,keepRight,,,,,
2490,AugData/NoLeft/img2357.png,0.305400372439479,0.373991307377593,0.0893854748603352,0.0875232774674116,NoLeft,,,,,
3386,AugData/30kmh/img1619.png,0.52391975308642,0.666049380361298,0.195987654320988,0.225308641975309,30kmh,,,,,
3289,AugData/Stop/img950.png,0.414351851851852,0.314969133447718,0.171296296296296,0.229938271604938,Stop,,,,,
1376,AugData/yield/img4092.png,0.548843187660668,0.546915167095116,0.136246786632391,0.137532133676093,yield,,,,,
2647,AugData/NoLeft/img3889.png,0.449720670391061,0.322780879072193,0.0875232774674115,0.141527001862197,NoLeft,,,,,
1277,AugData/yield/img3551.png,0.462724935732648,0.320694087403599,0.077120822622108,0.11439588688946,yield,,,,,
4169,AugDataNoRight/img4459.png,0.568123393316195,0.777634961439589,0.136246786632391,0.169665809768638,noRight,,,,,
3660,AugData/30kmh/img4181.png,0.284722222222222,0.261728392706977,0.263888888888889,0.222222222222222,30kmh,,,,,
1549,AugData/yield/img974.png,,,,,,,,,,
2147,AugData/NoEntry/img2336.png,0.271880819366853,0.193358160263999,0.163873370577281,0.147113594040968,NoEntry,,,,,
3774,AugData/30kmh/img79.png,0.339506172839506,0.29182098529957,0.246913580246914,0.328703703703704,30kmh,,,,,
1681,AugData/KeepRight/img204.png,0.34254498714653,0.565552699228792,0.227506426735219,0.249357326478149,keepRight,,,,,
2063,AugData/NoEntry/img1306.png,0.402234636871508,0.25481067423048,0.074487895716946,0.11731843575419,NoEntry,,,,,
989,AugData/yield/img1495.png,,,,,,,,,,
4322,AugData/ChildrenCrossing/img1721.png,0.29320987654321,0.415277775423026,0.277777777777778,0.273148148148148,ChildrenCrossing,,,,,
383,AugData/100kmh/img3643.png,,,,,,,,,,
3477,AugData/30kmh/img2626.png,0.831018518518519,0.740895059373644,0.236111111111111,0.263888888888889,30kmh,,,,,
1093,AugData/yield/img2041.png,0.544344473007712,0.40745501285347,0.152956298200514,0.19280205655527,yield,,,,,
2942,AugData/Stop/img2950.png,,,,,,,,,,
259,AugData/100kmh/img2624.png,,,,,,,,,,
3418,AugData/30kmh/img1651.png,0.720679012345679,0.449999997645249,0.169753086419753,0.240740740740741,30kmh,,,,,
2425,AugData/NoLeft/img1348.png,0.592178770949721,0.282743635124334,0.126629422718808,0.176908752327747,NoEntry,,,,,
2683,AugData/NoLeft/img4397.png,0.494413407821229,0.218497825068469,0.0986964618249535,0.126629422718808,NoLeft,,,,,
4340,AugData/ChildrenCrossing/img1738.png,0.343364197530864,0.409104935916854,0.239197530864198,0.223765432098765,ChildrenCrossing,,,,,
2390,AugData/NoEntry/img800.png,0.238361266294227,0.245499687265861,0.204841713221601,0.173184357541899,NoEntry,,,,,
1628,AugData/KeepRight/img1741.png,0.367609254498715,0.491002570694087,0.143958868894602,0.311053984575836,keepRight,,,,,
3294,AugData/30kmh/img100.png,0.216820987654321,0.401388886534138,0.242283950617284,0.25462962962963,30kmh,,,,,
740,AugData/60kmh/img2705.png,,,,,,,,,,
37,AugData/100kmh/img1060.png,0.228146853146853,0.798076923076923,0.159090909090909,0.204545454545454,100kmh,,,,,
766,AugData/60kmh/img3200.png,,,,,,,,,,
1690,AugData/KeepRight/img213.png,0.21401028277635,0.429948586118252,0.181233933161954,0.24293059125964,keepRight,,,,,
4503,AugData/ChildrenCrossing/img3767.png,0.633487654320988,0.436882713694631,0.273148148148148,0.266975308641975,ChildrenCrossing,,,,,
3582,AugData/30kmh/img3189.png,0.593364197530864,0.531790121102039,0.174382716049383,0.203703703703704,30kmh,,,,,
1929,AugData/KeepRight/img3839.png,0.365038560411311,0.264781491002571,0.102827763496144,0.218508997429306,keepRight,,,,,
2808,AugData/Stop/img1454.png,0.300925925925926,0.271759256904508,0.182098765432099,0.220679012345679,Stop,,,,,
2177,AugData/NoEntry/img274.png,0.387337057728119,0.284605832517258,0.0670391061452514,0.0912476722532588,NoEntry,,,,,
1231,AugData/yield/img3063.png,0.631748071979434,0.602827763496144,0.168380462724936,0.187660668380463,yield,,,,,
1118,AugData/yield/img2508.png,0.201799485861183,0.374035989717224,0.0745501285347044,0.077120822622108,yield,0.710796915167095,0.340616966580977,0.089974293059126,0.0874035989717224,yield
